Date,Open,High,Low,Close,Volume
2008-06-30,358.00,370.60,358.00,369.30,25615489
2008-07-01,363.00,368.30,351.40,363.00,40374253
2008-07-02,356.00,363.90,343.70,343.70,52148092
2008-07-03,347.00,348.80,341.00,341.50,60872633
2008-07-04,341.60,360.00,337.60,359.20,34083140
2008-07-07,363.00,363.50,350.20,361.40,28981394
2008-07-08,355.00,374.50,349.80,368.90,35439157
2008-07-09,372.00,378.90,367.30,378.80,38982872
2008-07-10,374.90,378.20,369.00,371.00,32585987
2008-07-11,374.00,374.20,355.30,355.30,42252054
2008-07-14,356.80,362.20,353.80,354.60,20200901
2008-07-15,353.90,370.00,349.40,364.70,32510776
2008-07-16,371.90,379.40,360.50,375.70,35467955
2008-07-17,384.10,392.40,378.10,388.80,43861544
2008-07-18,388.00,388.00,372.90,375.80,47295850
2008-07-21,371.30,378.20,364.10,376.30,23925935
2008-07-22,372.60,382.40,365.40,381.40,31771146
2008-07-23,387.00,387.10,378.50,383.30,29188977
2008-07-24,385.00,386.50,375.20,376.50,25513811
2008-07-25,374.00,380.20,367.50,377.30,35477581
2008-07-28,377.30,378.20,367.20,375.50,16538396
2008-07-29,373.00,376.60,363.20,373.40,12675177
2008-07-30,376.70,382.20,371.30,373.30,21427940
2008-07-31,373.30,374.10,360.00,360.40,32391017
2008-08-01,359.80,366.90,357.70,361.20,18949136
2008-08-04,364.90,368.70,362.90,367.30,12951692
2008-08-05,366.70,388.80,366.70,387.40,24781715
2008-08-06,387.00,389.80,380.00,387.90,19381413
2008-08-07,385.00,390.90,376.90,377.90,20122025
2008-08-08,375.00,387.40,375.00,384.90,15550619
2008-08-11,387.00,394.20,381.60,394.10,17017914
2008-08-12,394.60,399.50,389.50,396.80,20802688
2008-08-13,396.10,397.00,376.90,376.90,29823291
2008-08-14,379.80,387.80,373.00,386.40,25433273
2008-08-15,388.30,392.40,381.10,388.10,18973894
2008-08-18,384.40,390.10,380.50,383.30,18391589
2008-08-19,381.00,382.70,375.70,378.20,26428210
2008-08-20,378.00,379.60,368.00,370.50,12339809
2008-08-21,367.00,373.90,363.70,371.40,19026659
2008-08-22,374.90,385.00,365.40,384.60,20108676
2008-08-26,377.50,386.80,371.70,385.00,20318424
2008-08-27,382.40,383.10,377.00,379.50,16919146
2008-08-28,380.00,384.90,373.20,383.50,20310029
2008-08-29,384.80,387.80,380.00,381.50,23118906
2008-09-01,378.00,390.70,376.00,388.80,14856229
2008-09-02,387.40,400.60,387.40,396.50,29024667
2008-09-03,396.00,396.00,384.10,388.00,22425077
2008-09-04,386.60,391.30,374.60,377.10,15314246
2008-09-05,373.80,378.80,365.00,369.20,38250620
2008-09-08,379.90,386.80,378.30,384.00,16799607
2008-09-09,381.80,391.20,380.30,383.50,34929748
2008-09-10,383.50,386.90,374.00,381.80,24047235
2008-09-11,382.00,382.00,368.80,374.40,26159053
2008-09-12,376.50,380.40,363.90,374.30,31356331
2008-09-15,366.20,371.90,360.00,367.60,30608437
2008-09-16,362.00,369.20,355.00,358.60,28878722
2008-09-17,359.70,373.80,353.40,372.80,53881263
2008-09-18,380.20,391.10,371.40,387.40,41524572
2008-09-19,379.70,404.60,364.40,394.30,53688821
2008-09-22,385.00,395.90,385.00,388.90,21543938
2008-09-23,384.00,389.80,377.70,383.10,29313781
2008-09-24,383.00,389.50,378.00,382.30,31744076
2008-09-25,385.80,385.80,369.10,373.00,34932065
2008-09-26,366.00,373.00,366.00,370.90,23061315
2008-09-29,366.00,382.00,366.00,369.90,45367377
2008-09-30,369.00,395.00,364.10,387.60,50441859
2008-10-01,387.90,398.00,385.30,394.50,48084682
2008-10-02,398.00,400.80,389.00,393.30,26696786
2008-10-03,389.70,419.00,389.70,415.70,39637091
2008-10-06,401.10,415.40,397.70,403.80,31865205
2008-10-07,403.80,411.00,385.40,396.80,31422190
2008-10-08,380.00,400.00,368.00,381.10,54022670
2008-10-09,383.50,389.70,365.50,366.60,35323463
2008-10-10,330.80,358.00,330.00,332.70,38097119
2008-10-13,353.00,360.40,336.60,356.40,56401643
2008-10-14,375.00,380.00,344.70,357.90,35635517
2008-10-15,353.30,359.80,333.00,335.00,52673010
2008-10-16,320.10,326.80,311.00,317.90,51254410
2008-10-17,328.90,339.10,316.10,338.50,61255480
2008-10-20,348.60,354.00,331.50,337.00,25308775
2008-10-21,347.00,350.00,327.00,337.80,33821646
2008-10-22,332.80,335.70,318.40,321.70,33846172
2008-10-23,325.00,327.90,314.10,326.60,32159098
2008-10-24,315.10,323.70,300.80,318.00,42192503
2008-10-27,314.00,335.90,303.00,333.60,39242387
2008-10-28,343.30,343.40,312.10,318.60,48069143
2008-10-29,328.00,334.60,314.00,332.30,55258689
2008-10-30,335.00,346.50,318.10,326.00,35229506
2008-10-31,318.00,342.80,318.00,339.40,38559304
2008-11-03,345.00,345.00,326.00,332.70,35711368
2008-11-04,332.70,342.00,326.70,341.10,50758437
2008-11-05,343.00,347.20,336.00,341.00,27563471
2008-11-06,335.60,347.30,328.00,339.80,29535030
2008-11-07,342.00,346.00,336.00,343.20,30224754
2008-11-10,350.10,359.60,321.90,323.00,39707478
2008-11-11,319.50,336.50,316.00,331.60,54135090
2008-11-12,333.00,335.30,313.10,322.30,41746848
2008-11-13,315.90,332.40,312.50,329.10,48940311
2008-11-14,335.10,338.00,322.30,330.60,33047730
2008-11-17,324.00,329.50,307.10,308.70,41489424
2008-11-18,311.00,318.00,304.00,316.70,33577820
2008-11-19,319.90,322.70,307.00,307.20,35299871
2008-11-20,300.90,308.60,293.00,296.30,50671794
2008-11-21,297.10,299.40,283.80,285.90,53497931
2008-11-24,289.00,300.00,287.10,299.80,55176121
2008-11-25,294.20,310.50,292.90,301.40,39551304
2008-11-26,302.60,303.00,288.90,290.40,31853990
2008-11-27,292.60,303.50,291.50,301.60,31825036
2008-11-28,304.00,304.00,285.80,295.30,41405581
2008-12-01,300.00,300.00,286.10,288.00,44852003
2008-12-02,299.00,326.40,299.00,325.40,85426071
2008-12-03,325.40,339.20,318.00,334.90,47303156
2008-12-04,337.10,339.00,324.00,326.00,41528259
2008-12-05,324.30,339.10,318.10,324.90,37074945
2008-12-08,336.00,340.00,328.80,329.50,28485576
2008-12-09,325.20,340.70,322.70,335.60,28754243
2008-12-10,338.60,339.50,325.80,334.30,22359884
2008-12-11,331.50,337.80,324.70,327.70,29480776
2008-12-12,319.50,334.50,317.90,329.70,23602768
2008-12-15,335.00,335.00,321.00,327.00,19172334
2008-12-16,333.50,333.50,323.20,328.30,24691753
2008-12-17,334.20,335.40,326.00,330.50,27251541
2008-12-18,327.60,348.30,326.10,343.00,35789107
2008-12-19,341.00,362.50,340.10,358.40,46788581
2008-12-22,354.20,361.50,345.50,351.70,27909742
2008-12-23,349.00,353.30,343.60,345.30,14470899
2008-12-24,342.00,349.70,340.40,340.40,3965440
2008-12-25,,,,340.40,0
2008-12-26,,,,340.40,0
2008-12-29,344.50,349.10,338.20,347.00,9181571
2008-12-30,349.90,360.90,346.50,356.50,11064175
2008-12-31,361.90,365.00,356.20,360.00,5129911
2009-01-01,,,,360.00,0
2009-01-02,360.00,365.20,357.60,365.20,3062352
2009-01-05,369.90,369.90,358.40,360.70,10405124
2009-01-06,359.50,365.00,350.30,355.40,23342137
2009-01-07,357.30,364.10,352.10,360.30,18739211
2009-01-08,360.70,362.60,345.00,361.10,26066557
2009-01-09,360.00,368.00,359.00,363.10,15223272
2009-01-12,360.70,362.80,347.60,350.30,27062280
2009-01-13,357.70,361.70,348.40,351.60,39246408
2009-01-14,355.00,357.00,341.00,346.60,25626752
2009-01-15,344.80,349.90,337.50,344.50,30017249
2009-01-16,350.00,351.70,344.80,344.80,19125829
2009-01-19,349.10,356.80,347.70,353.40,16814286
2009-01-20,350.20,355.00,343.00,350.70,23158947
2009-01-21,348.00,359.50,348.00,351.30,32282819
2009-01-22,354.90,356.90,345.50,349.90,22555920
2009-01-23,348.80,357.90,345.60,356.50,21473364
2009-01-26,353.40,361.40,351.40,360.60,19864662
2009-01-27,360.60,361.80,356.20,359.40,15166210
2009-01-28,361.30,364.90,359.40,361.90,20630783
2009-01-29,363.00,363.70,352.10,361.40,36151761
2009-01-30,361.40,370.00,352.50,358.20,25945442
2009-02-02,358.40,359.90,345.30,347.40,24017868
2009-02-03,347.00,361.50,346.80,360.80,26848154
2009-02-04,362.10,368.90,358.80,365.80,22029747
2009-02-05,362.80,370.00,357.00,365.30,25726340
2009-02-06,365.80,375.50,361.60,373.20,29950676
2009-02-09,369.30,371.80,365.00,366.20,22533362
2009-02-11,362.60,365.00,353.50,358.60,20619406
2009-02-12,355.00,360.70,350.40,353.50,21329702
2009-02-13,361.40,362.00,356.80,358.70,18040424
2009-02-16,357.50,359.00,351.50,353.50,14111358
2009-02-17,351.70,354.00,341.50,345.80,27500733
2009-02-18,347.00,348.70,338.00,342.30,26017594
2009-02-19,344.50,357.90,343.50,352.00,24337091
2009-02-20,350.00,351.50,339.30,344.70,29888830
2009-02-23,344.90,348.00,335.40,337.50,24856811
2009-02-24,333.10,336.00,327.00,331.80,22150846
2009-02-25,333.00,334.50,325.20,331.50,22674292
2009-02-26,332.00,343.80,332.00,338.20,25360727
2009-02-27,336.60,338.50,329.50,333.20,26343818
2009-03-02,328.80,331.50,320.20,321.90,23208934
2009-03-03,320.60,323.60,307.00,309.90,28010927
2009-03-04,310.50,315.50,304.90,311.30,26566195
2009-03-05,309.10,313.90,305.00,306.20,22844076
2009-03-06,305.00,311.40,305.00,308.00,22766179
2009-03-09,311.00,311.00,301.40,306.20,28403558
2009-03-10,304.60,315.00,302.10,314.00,24253252
2009-03-11,314.90,323.30,312.90,315.40,25764855
2009-03-12,316.30,324.80,310.10,321.80,26080195
2009-03-13,322.70,331.70,322.40,327.90,23514347
2009-03-16,330.00,337.50,330.00,336.70,18605620
2009-03-17,336.10,343.30,332.40,342.40,19493796
2009-03-18,342.70,348.60,332.80,338.10,20682181
2009-03-19,341.20,341.20,325.00,328.90,29511306
2009-03-20,327.20,329.70,319.30,322.30,41238547
2009-03-23,324.00,329.60,321.40,325.40,21952384
2009-03-24,328.00,336.70,327.00,329.60,23864733
2009-03-25,329.70,337.20,329.70,332.80,16661591
2009-03-26,331.80,334.40,324.50,331.10,16867455
2009-03-27,330.00,331.40,315.70,317.50,27659249
2009-03-30,317.00,324.00,311.80,315.60,23597460
2009-03-31,321.00,334.20,320.10,333.40,35854614
2009-04-01,331.10,334.60,326.50,333.30,24877341
2009-04-02,342.00,351.10,337.30,348.70,40698021
2009-04-03,347.20,348.40,329.70,332.60,30926800
2009-04-06,337.90,342.00,325.60,327.00,23293577
2009-04-07,330.40,334.30,324.20,329.20,17319619
2009-04-08,329.00,337.60,327.70,334.60,21882225
2009-04-09,332.90,336.90,328.50,331.50,19204214
2009-04-10,,,,331.50,0
2009-04-14,333.20,333.20,321.00,323.50,22680370
2009-04-15,321.00,330.80,321.00,329.20,17586556
2009-04-16,329.10,334.00,325.10,330.00,19160625
2009-04-17,339.90,342.70,329.10,329.90,34403461
2009-04-20,330.00,338.20,329.00,332.10,3858825
2009-04-21,338.00,353.30,336.50,348.30,12845417
2009-04-22,347.60,353.10,346.60,351.30,5295637
2009-04-23,347.00,360.80,346.40,357.00,4697560
2009-04-24,360.00,360.00,350.90,355.40,8626955
2009-04-27,352.00,357.10,350.50,354.10,3884699
2009-04-28,352.20,353.10,346.40,347.90,11756226
2009-04-29,342.00,343.70,336.30,343.00,9373061
2009-04-30,346.90,346.90,335.10,337.20,5969574
2009-05-01,336.80,341.60,334.20,340.50,13680395
2009-05-05,342.50,345.60,333.70,338.40,9469487
2009-05-06,336.70,348.30,336.70,345.10,4481915
2009-05-07,346.90,353.80,341.80,345.00,10298234
2009-05-08,349.80,352.40,347.20,347.90,6247233
2009-05-11,349.00,349.10,337.90,340.00,13138234
2009-05-12,339.90,355.00,339.40,352.50,16662058
2009-05-13,355.20,357.40,350.40,352.90,41044471
2009-05-14,353.50,356.30,350.40,355.00,6278420
2009-05-15,358.10,358.10,350.80,355.40,22828461
2009-05-18,354.90,362.00,351.80,359.80,5426162
2009-05-19,357.50,359.80,351.10,355.80,5286185
2009-05-20,355.50,359.00,353.40,356.10,22491217
2009-05-21,354.40,356.40,345.70,348.30,4599522
2009-05-22,347.10,354.00,345.00,350.90,24921894
2009-05-26,349.10,367.70,347.30,363.30,6602551
2009-05-27,362.80,375.60,361.40,373.60,9207219
2009-05-28,369.00,371.50,364.70,368.40,6476923
2009-05-29,372.10,374.30,364.00,364.90,8381733
2009-06-01,369.10,369.20,357.30,359.30,5400018
2009-06-02,360.50,361.10,351.20,352.40,5304501
2009-06-03,354.20,358.60,351.20,353.30,4287946
2009-06-04,354.50,363.50,352.70,360.80,3820806
2009-06-05,364.70,369.00,361.60,363.50,5298091
2009-06-08,362.10,363.40,355.70,361.50,4323939
2009-06-09,360.00,366.10,358.00,360.50,2482690
2009-06-10,362.30,366.40,356.10,357.60,6115357
2009-06-11,357.30,365.90,355.20,363.30,8372893
2009-06-12,361.40,365.60,361.20,364.50,4618412
2009-06-15,361.40,363.70,353.50,356.10,6321978
2009-06-16,358.00,366.30,354.90,361.60,10135454
2009-06-17,355.00,358.70,352.10,355.80,9521071
2009-06-18,358.00,358.30,349.70,356.14,7358837
2009-06-19,355.30,362.30,352.10,359.70,26024485
2009-06-22,359.80,359.80,354.50,356.14,8914916
2009-06-23,356.50,363.20,355.00,362.60,7224381
2009-06-24,362.40,364.40,354.80,356.96,9379765
2009-06-26,360.00,362.10,353.10,355.25,3536672
2009-06-29,353.10,359.90,353.10,358.00,3923632
2009-06-30,359.80,359.80,350.60,353.60,15916413
2009-07-01,355.40,362.70,353.50,360.10,6652987
2009-07-02,360.70,361.80,350.50,351.36,4822924
2009-07-03,351.70,353.80,348.10,350.50,2475757
2009-07-06,350.00,350.80,347.50,348.50,11697659
2009-07-07,350.30,352.90,347.40,350.20,4296009
2009-07-08,348.60,352.90,348.50,349.20,2253096
2009-07-09,351.00,353.10,347.60,348.70,3155366
2009-07-10,348.90,360.40,348.50,357.40,7858311
2009-07-13,359.00,364.70,355.30,363.08,7925180
2009-07-14,361.10,364.00,356.50,359.50,4908654
2009-07-15,359.60,364.50,358.00,364.10,5359017
2009-07-16,363.80,368.80,362.40,367.50,4809591
2009-07-17,369.40,374.80,367.80,373.15,9486159
2009-07-20,374.90,375.00,367.60,370.00,5414791
2009-07-21,376.00,379.10,373.30,375.00,8121658
2009-07-22,374.70,376.30,371.90,374.50,3697000
2009-07-23,373.80,374.90,367.00,369.90,5974477
2009-07-24,368.10,370.10,363.70,368.40,5063497
2009-07-27,368.30,370.00,361.80,366.80,5161957
2009-07-28,368.00,370.20,366.60,369.90,2773204
2009-07-29,370.10,374.70,369.00,373.88,8508025
2009-07-30,373.10,375.50,371.90,375.00,9917875
2009-07-31,374.50,376.00,366.50,367.35,7940675
2009-08-03,368.70,368.70,364.10,364.70,7668198
2009-08-04,364.10,367.00,362.20,366.10,4652531
2009-08-05,367.40,374.40,366.20,370.60,5957224
2009-08-06,371.20,373.80,367.00,368.50,6657997
2009-08-07,368.30,371.50,364.80,370.20,9729318
2009-08-10,370.60,370.70,365.00,366.00,2991641
2009-08-12,368.90,373.40,364.70,369.70,16675369
2009-08-13,369.40,374.20,366.60,371.90,8836538
2009-08-14,371.10,373.40,363.40,364.50,9672313
2009-08-17,364.50,367.00,361.40,365.30,3469489
2009-08-18,367.20,368.40,361.90,363.52,5790160
2009-08-19,361.70,364.80,361.20,363.30,5719367
2009-08-20,365.50,369.00,363.80,364.90,8891381
2009-08-21,364.00,371.70,363.00,369.60,8079785
2009-08-24,371.50,372.90,365.80,372.10,18285311
2009-08-25,371.00,374.90,369.10,372.95,23616721
2009-08-26,371.00,373.00,369.00,371.90,20127988
2009-08-27,372.70,377.30,370.30,375.20,21221002
2009-08-28,376.90,379.90,375.10,375.90,25955999
2009-09-01,378.00,378.90,366.30,367.40,23398981
2009-09-03,371.10,374.90,369.00,369.80,13336502
2009-09-04,370.50,373.80,367.90,372.00,13609904
2009-09-07,374.50,379.90,371.90,377.00,12862458
2009-09-08,378.90,380.60,376.10,376.60,17029940
2009-09-09,374.70,383.10,374.30,381.30,15841416
2009-09-10,382.10,383.30,375.20,378.40,13976297
2009-09-11,380.70,389.40,379.60,385.90,22014979
2009-09-14,383.50,389.30,381.30,387.50,14219024
2009-09-15,389.10,392.60,386.20,391.50,24073707
2009-09-16,390.60,393.10,387.80,389.00,23870047
2009-09-17,394.40,394.40,386.80,388.00,17060928
2009-09-18,388.70,397.60,385.70,395.60,34864210
2009-09-21,397.30,397.30,391.80,395.60,11438989
2009-09-22,394.50,397.80,388.50,389.20,12032666
2009-09-23,390.40,397.00,385.80,395.90,28891746
2009-09-24,396.00,396.00,388.00,389.70,22213348
2009-09-25,390.60,391.20,386.40,387.10,16928415
2009-09-28,389.10,394.10,383.40,392.70,16861892
2009-09-29,393.10,396.80,389.50,396.40,16593727
2009-09-30,398.40,401.70,395.70,399.60,20641306
2009-10-01,398.00,400.60,391.70,393.70,27254903
2009-10-02,389.00,391.30,385.00,390.00,19135969
2009-10-05,392.00,393.00,384.10,391.40,28462877
2009-10-06,386.00,397.50,384.40,390.70,56758046
2009-10-07,389.30,389.30,381.10,381.90,36377905
2009-10-08,384.00,387.90,381.50,386.00,21167123
2009-10-09,385.70,387.00,383.00,386.00,16386504
2009-10-12,387.90,389.40,384.30,385.10,12274884
2009-10-13,383.10,385.00,376.20,378.50,32946680
2009-10-14,378.50,379.20,371.80,374.00,23219697
2009-10-15,375.90,385.50,369.40,380.20,33714793
2009-10-16,382.90,384.00,377.00,377.50,24158068
2009-10-19,377.50,381.35,376.15,379.15,10437521
2009-10-20,378.50,386.00,378.10,383.50,18372298
2009-10-21,391.00,395.85,388.80,392.45,34165796
2009-10-22,389.90,392.25,386.05,388.80,15531386
2009-10-23,390.50,397.15,389.30,389.70,14982927
2009-10-26,390.30,394.15,386.30,388.00,10611129
2009-10-27,389.95,398.30,386.20,395.85,21501767
2009-10-28,395.85,404.90,390.70,400.30,38866127
2009-10-29,404.00,408.00,397.65,407.35,45078072
2009-10-30,408.95,412.40,404.50,408.49,39347385
2009-11-02,407.15,409.65,403.20,408.95,23865275
2009-11-03,405.00,411.50,401.05,410.80,35700687
2009-11-04,409.90,413.95,406.00,409.00,19174265
2009-11-05,406.35,421.25,406.35,418.70,27129366
2009-11-06,418.00,418.70,413.95,418.00,12974377
2009-11-09,420.10,421.85,415.15,418.85,17541442
2009-11-10,420.00,421.80,414.15,414.55,16084210
2009-11-11,419.00,422.85,416.55,418.70,15293193
2009-11-12,418.05,430.00,418.05,425.00,25355703
2009-11-13,423.40,427.90,421.85,425.75,14362945
2009-11-16,426.05,431.50,423.45,429.00,15783828
2009-11-17,427.25,432.20,427.00,430.85,20900589
2009-11-18,434.00,434.00,422.25,426.17,21905523
2009-11-19,424.15,427.60,421.30,424.80,22245485
2009-11-20,424.80,425.50,419.35,420.50,26632503
2009-11-23,422.60,430.00,421.15,427.35,15690796
2009-11-24,425.90,430.45,425.20,428.35,12583597
2009-11-25,430.65,435.55,427.55,434.75,18792840
2009-11-26,434.75,434.75,428.00,429.30,21681926
2009-11-27,425.05,431.30,422.90,429.00,18143062
2009-11-30,427.80,429.00,420.10,423.00,19188467
2009-12-01,423.40,426.40,420.10,423.88,20694117
2009-12-02,427.35,428.85,424.00,426.15,11709844
2009-12-03,429.00,430.80,426.25,428.95,15140097
2009-12-04,429.90,433.85,425.10,433.40,15256155
2009-12-07,431.35,437.05,430.00,435.65,16792835
2009-12-08,425.10,431.25,422.00,425.45,27518755
2009-12-09,426.10,426.10,414.00,418.82,25409802
2009-12-10,412.85,421.10,412.85,419.00,19554356
2009-12-11,420.00,422.60,416.85,416.85,17210201
2009-12-14,420.90,421.55,414.50,418.25,12992444
2009-12-15,419.45,420.60,415.10,417.50,16019982
2009-12-16,419.50,420.00,415.20,417.00,10972075
2009-12-17,417.00,419.90,410.00,410.00,16812456
2009-12-18,410.95,418.00,406.00,406.65,35079256
2009-12-21,407.00,417.30,406.15,416.50,9510534
2009-12-22,416.35,422.05,416.25,418.00,8491916
2009-12-23,420.00,422.50,416.95,417.80,6502024
2009-12-24,415.60,430.00,413.30,426.95,5102852
2009-12-25,,,,426.95,0
2009-12-28,,,,426.95,0
2009-12-29,427.25,434.45,427.25,427.70,8694965
2009-12-30,428.80,429.95,422.00,423.00,3670101
2009-12-31,425.15,428.00,423.75,428.00,2457173
2010-01-01,,,,428.00,0
2010-01-04,427.90,430.90,425.15,428.40,8258927
2010-01-05,423.70,423.90,418.25,420.45,16903058
2010-01-06,420.95,421.30,409.70,412.05,32451030
2010-01-07,412.60,418.15,411.85,412.00,17706251
2010-01-08,411.75,415.95,410.55,415.95,20639008
2010-01-11,416.50,421.00,416.20,417.85,21045255
2010-01-12,428.00,429.90,417.90,421.00,44049469
2010-01-13,418.00,426.45,417.65,421.00,12939709
2010-01-14,422.00,422.95,417.15,419.90,11152250
2010-01-15,419.20,426.00,419.20,422.75,28883045
2010-01-18,424.85,430.20,424.75,426.50,11964310
2010-01-19,427.30,433.30,423.20,431.05,13233767
2010-01-20,429.15,431.90,424.00,425.70,12140648
2010-01-21,427.80,428.80,420.10,420.95,15240185
2010-01-22,418.85,423.20,418.85,421.75,17192449
2010-01-25,420.00,421.10,415.70,415.70,12223007
2010-01-26,415.00,420.45,412.00,418.90,14685650
2010-01-27,418.00,422.40,415.95,421.20,18597062
2010-01-28,424.40,425.80,419.10,421.60,21527699
2010-01-29,423.95,434.45,421.65,424.55,34223109
2010-02-01,423.85,423.85,421.00,422.30,26684646
2010-02-02,422.65,427.30,421.35,427.30,19650799
2010-02-03,426.95,430.40,424.55,426.35,15396813
2010-02-04,426.35,427.00,415.60,418.85,18846576
2010-02-05,417.85,420.05,409.65,410.75,20393791
2010-02-08,409.60,417.25,409.60,414.20,11098304
2010-02-09,413.50,418.50,412.70,416.95,13671887
2010-02-10,419.95,421.55,416.00,417.80,11392883
2010-02-11,418.40,422.30,416.60,421.25,17872556
2010-02-12,422.05,426.15,420.00,424.00,14580256
2010-02-15,425.95,427.50,423.25,425.01,8785345
2010-02-16,424.50,426.55,421.35,426.55,12459475
2010-02-17,428.65,428.65,422.40,427.55,17103624
2010-02-18,428.80,430.00,426.55,430.00,13479576
2010-02-19,428.65,430.85,424.30,427.70,31747149
2010-02-22,427.05,429.20,422.25,422.55,13157251
2010-02-23,423.20,425.25,419.50,421.25,14788306
2010-02-24,422.40,423.85,421.35,422.73,23330773
2010-02-25,422.85,423.85,415.05,416.20,21769858
2010-02-26,417.65,420.80,415.55,419.70,19303512
2010-03-01,425.00,434.40,422.80,433.05,29421269
2010-03-02,435.00,437.40,432.05,436.85,24036588
2010-03-03,435.05,439.00,432.80,435.50,22202007
2010-03-04,435.15,437.40,431.45,433.25,12734064
2010-03-05,434.30,438.45,434.00,437.15,11651504
2010-03-08,439.95,441.70,438.15,440.25,10743436
2010-03-09,441.75,442.00,436.45,439.30,10324169
2010-03-10,438.00,441.50,435.95,438.20,10453466
2010-03-11,439.75,440.40,435.25,436.85,11048237
2010-03-12,435.00,439.00,434.00,435.45,15972343
2010-03-15,437.25,440.50,434.70,435.40,9134139
2010-03-16,438.70,441.10,434.10,437.00,9856063
2010-03-17,439.45,439.45,434.00,434.75,14142447
2010-03-18,433.55,439.00,433.50,436.55,12416644
2010-03-19,437.00,440.00,435.95,439.20,35222149
2010-03-22,436.90,439.10,431.90,434.59,13501524
2010-03-23,437.00,439.00,433.85,434.50,9736907
2010-03-24,433.95,435.15,430.50,432.85,12609644
2010-03-25,434.10,438.15,433.50,436.60,11842792
2010-03-26,435.30,437.35,432.90,434.20,10183130
2010-03-29,433.30,439.05,433.30,435.95,13615792
2010-03-30,437.50,442.45,436.00,438.20,22040212
2010-03-31,438.60,439.75,433.35,435.45,21722589
2010-04-01,437.40,440.00,435.80,438.50,8833362
2010-04-02,,,,438.50,0
2010-04-05,,,,438.50,0
2010-04-06,437.65,442.05,436.30,440.00,13520894
2010-04-07,439.25,446.20,438.45,443.95,15086276
2010-04-08,444.20,445.60,437.35,438.25,13588952
2010-04-09,440.00,442.35,438.10,440.20,18007418
2010-04-12,442.40,446.15,440.60,442.70,8487103
2010-04-13,441.50,450.25,441.50,449.00,13988216
2010-04-14,450.00,450.50,444.00,446.00,15245825
2010-04-15,448.15,448.15,441.65,442.70,11940521
2010-04-16,440.45,443.45,433.40,434.65,27469114
2010-04-21,434.60,440.05,430.00,438.05,22334677
2010-04-22,438.05,444.25,437.10,443.30,23347810
2010-04-23,446.10,453.60,444.90,450.70,25149801
2010-04-26,452.05,454.55,449.00,454.40,13788661
2010-04-27,452.15,454.90,448.45,448.65,22102966
2010-04-28,439.30,440.60,429.10,430.60,19404217
2010-04-29,432.95,439.45,430.65,436.36,16499286
2010-04-30,438.35,440.00,433.90,435.15,18172654
2010-05-03,,,,435.15,0
2010-05-04,439.40,441.75,433.75,438.03,27341005
2010-05-05,433.10,433.15,425.85,428.25,17724965
2010-05-06,423.60,427.45,418.45,422.93,21206462
2010-05-07,410.00,416.70,400.00,409.05,42274586
2010-05-10,413.70,422.05,411.60,417.35,34250620
2010-05-11,415.30,419.10,410.80,414.23,21441749
2010-05-13,424.70,426.80,421.00,424.75,16898851
2010-05-14,425.00,426.50,411.90,412.95,25179667
2010-05-17,411.00,421.50,407.05,416.90,26364528
2010-05-18,418.25,420.10,413.65,414.85,24643873
2010-05-19,412.65,418.20,411.20,411.70,23629594
2010-05-20,414.00,416.60,396.15,398.95,38546129
2010-05-21,400.00,404.50,391.20,398.29,43569910
2010-05-24,397.50,402.60,397.50,400.00,20427426
2010-05-25,390.15,397.00,389.40,391.84,26031068
2010-05-26,394.60,403.00,391.70,399.00,29755349
2010-05-27,400.85,407.00,397.75,407.00,60156536
2010-05-28,409.75,413.60,406.10,411.60,27973353
2010-05-31,,,,411.60,0
2010-06-01,409.60,413.00,402.70,412.70,16969288
2010-06-02,409.70,414.65,408.10,414.65,15434524
2010-06-03,420.90,420.90,413.90,416.55,17584286
2010-06-04,415.90,418.05,409.65,412.25,15422987
2010-06-07,406.20,413.40,404.10,407.03,11672320
2010-06-08,400.00,402.75,392.25,397.40,39165314
2010-06-09,400.00,402.90,395.00,399.41,29705744
2010-06-10,401.35,403.00,397.10,401.55,22754363
2010-06-11,403.55,403.60,393.40,394.20,22979697
2010-06-14,398.00,398.70,390.30,391.65,33726016
2010-06-15,389.00,400.15,387.60,394.50,33682188
2010-06-16,397.60,399.05,394.85,396.13,21416152
2010-06-17,396.80,398.10,393.35,398.00,19571752
2010-06-18,398.70,398.70,390.50,390.75,37009043
2010-06-21,394.00,395.60,387.75,388.05,23108454
2010-06-22,385.30,396.35,379.50,393.00,56936358
2010-06-23,389.55,397.90,387.90,396.50,22667259
2010-06-24,398.75,402.75,396.05,400.00,33179390
2010-06-25,400.35,402.25,397.50,398.65,17869411
2010-06-28,398.30,400.10,392.20,393.85,23872985
2010-06-29,388.80,392.85,388.20,389.85,15998784
2010-06-30,389.40,391.75,379.20,380.05,24195572
2010-07-01,377.40,383.95,368.40,377.50,55492467
2010-07-02,378.90,384.60,377.00,381.56,29608040
2010-07-05,384.80,390.50,381.60,389.05,18243661
2010-07-06,389.35,392.35,385.85,391.00,25155765
2010-07-07,388.25,392.95,386.45,392.15,21362778
2010-07-08,395.00,398.05,391.80,393.95,13853615
2010-07-09,396.75,398.30,391.30,393.79,26501285
2010-07-12,393.95,395.55,392.65,395.35,8900814
2010-07-13,396.50,404.25,395.50,404.25,21102999
2010-07-14,406.00,407.20,400.30,403.75,21680744
2010-07-15,403.85,406.95,401.45,402.25,16446257
